user_id,job_id,user_age,user_gender,user_education,user_experience_level,user_skill_match,job_category,job_salary,job_required_experience,job_company_size,job_location,job_type,session_duration,session_position,clicked,user_click_prob,job_popularity,user_job_history,time_of_day,day_of_week,user_activity_level,job_freshness
672,318,35,1,High School,Senior,0.3696922151101756,Tech,92168.65043759535,0.5996102515315855,Small,Boston,Full-time,353.29472596951115,20,0,0.3978768860440702,0.29501065799726656,10,2,4,0.15959264052474875,0.8532648666098384
463,149,44,0,Bachelor,Executive,0.5941741679094336,Tech,102659.63741242903,1.6191367981331712,Small,New York,Contract,18.248714079985675,5,1,0.5876696671637734,0.09169367559661705,2,12,0,0.5642664775476118,0.6598728947148276
592,104,38,1,Bachelor,Senior,0.39511939588383155,Tech,57290.80769087991,3.200335619326412,Medium,Austin,Full-time,569.9623953829262,8,0,0.40804775835353263,0.038508805936561245,5,16,6,0.6344290710078635,0.3875048261104399
310,489,27,1,Bachelor,Executive,0.4007752737806902,Tech,41495.575935241824,3.817603721150658,Large,Austin,Full-time,55.82536679014061,4,1,0.41031010951227603,0.060960468420608906,9,17,1,0.30082363245391275,0.6525580139960659
86,139,33,0,Master,Mid,0.6088771275101237,Healthcare,85460.19744457545,0.9941011383719132,Small,Austin,Full-time,150.79114295428084,18,1,0.5435508510040494,0.2728157435476448,7,2,5,0.9507766611090381,0.42459921635504594
92,120,40,0,Bachelor,Entry,0.4176710564699273,Tech,63904.73989493564,2.1622643315094714,Medium,Boston,Full-time,780.4474022078571,16,1,0.5170684225879709,0.6369237644356406,7,13,4,0.3164706090260914,0.5496948190599589
660,444,22,0,Bachelor,Entry,0.7801905966631607,Education,55618.48949133103,1.1701951026815074,Large,New York,Part-time,11.3262936518416,10,1,0.6120762386652643,0.009110048589917577,6,14,5,0.7412021896006483,0.9403171118359664
673,37,25,0,High School,Senior,0.0397230781927967,Education,61711.65372920235,7.074105698414249,Medium,Boston,Full-time,127.2184652390789,15,0,0.31588923127711865,0.01555486096585471,4,3,5,0.47912845502210094,0.47248858295070917
714,172,41,0,Bachelor,Entry,0.43738767539477563,Finance,83803.6828950566,4.563031666648072,Medium,San Francisco,Full-time,76.73150380268312,3,1,0.4749550701579103,0.569146293605516,7,1,4,0.25581216018976655,0.7423759479115872
936,124,47,1,Bachelor,Entry,0.7424556828058483,Marketing,37665.6748990783,2.4940236948105,Medium,Boston,Part-time,610.2998984622853,15,1,0.49698227312233934,0.34697465722860155,6,6,3,0.7310070668436665,0.27374502303957016
928,278,45,1,Master,Mid,0.6025781784269089,Education,70302.08858436049,2.223085180028619,Medium,Austin,Full-time,232.89952169364898,1,0,0.4410312713707636,0.1437052053455007,4,23,5,0.32054484591480514,0.7912701988635452
242,212,43,0,PhD,Mid,0.20847153005880528,Tech,45278.559305609604,6.232491299585863,Small,New York,Full-time,409.01849650595346,20,0,0.4333886120235221,0.13935698405463676,3,21,5,0.7604371156170094,0.5459480289768448
865,194,36,0,High School,Mid,0.6909965753420458,Marketing,109846.30701625065,1.1507582704418253,Large,San Francisco,Full-time,757.036782941839,11,0,0.5763986301368184,0.25168773671560857,4,1,2,0.7116079326058866,0.13575041203390187
2,427,24,1,PhD,Mid,0.5798093502069881,Education,71455.63005148775,2.811693236780774,Small,Boston,Remote,782.0402488712814,18,1,0.4319237400827952,0.6739135754518881,5,12,6,0.6580320360661035,0.3412240471347703
225,459,33,0,Bachelor,Mid,0.4778754576484512,Education,104571.08216620656,1.4345723144307003,Medium,New York,Full-time,70.5339984104428,18,0,0.49115018305938046,0.11747226144791115,6,7,6,0.16960412453233326,0.9127123931706079
801,21,22,0,Bachelor,Mid,0.4052125607078638,Healthcare,99723.34875959973,1.7073205756363694,Medium,New York,Full-time,87.74381939183141,8,1,0.4620850242831455,0.007202178975176285,4,18,4,0.09193040050441503,0.967319698241322
745,417,48,1,Master,Mid,0.626348337024728,Healthcare,77320.76009071954,3.851399931512584,Large,Chicago,Part-time,134.97469043113722,2,1,0.4505393348098913,0.3854790748742886,2,4,1,0.401745192487691,0.5959928856304746
973,241,26,0,Bachelor,Entry,0.17700396914745622,Marketing,91880.96179146603,-1.3669287382959716,Small,Chicago,Contract,1532.6819556867574,8,0,0.37080158765898247,0.21797961431187823,5,23,5,0.2596171367847797,0.37273869559908407
926,145,29,0,Master,Senior,0.8661510386058496,Finance,89679.97194857296,6.3668383488337605,Medium,New York,Full-time,423.12222881769264,7,1,0.6464604154423399,0.03501859019533954,7,2,1,0.43728096214861134,0.8757114366816139
929,292,45,0,Bachelor,Mid,0.13484969717884085,Tech,100436.30670224963,4.293259594079222,Large,Austin,Full-time,247.72075628627826,16,0,0.4039398788715363,0.3712350013675337,5,2,3,0.5512418541483134,0.40793642129961116
589,142,22,0,Master,Mid,0.03512616236622988,Tech,72742.62324341721,2.6745921760643814,Medium,Chicago,Contract,318.0151143595931,6,0,0.3640504649464919,0.5400867135475943,7,3,4,0.7482293034261512,0.6040481158104376
116,165,23,0,Master,Mid,0.5857835983326026,Finance,81525.57814247496,0.8127729829248,Large,Chicago,Remote,16.03431706536605,18,1,0.5343134393330411,0.4361666321906192,3,17,0,0.19364685990114444,0.8096930220261064
666,415,37,0,Bachelor,Mid,0.3700943882266716,Finance,49102.85754863171,-1.2924613670527165,Large,New York,Contract,184.75788196683015,6,1,0.44803775529066864,0.23246481797052723,2,23,4,0.23071976849529302,0.6448802507033596
918,388,40,0,Master,Mid,0.4657326927448653,Tech,53822.51925892414,2.6512671199974056,Small,Boston,Full-time,499.61547762254247,12,1,0.5362930770979462,0.6321896888381356,5,23,0,0.791946482815044,0.726655593145917
103,134,34,1,PhD,Entry,0.7781156440594414,Tech,90861.48727829222,1.8684087018082682,Large,New York,Full-time,25.718791618780656,17,1,0.5612462576237767,0.3850102645753349,6,6,1,0.3300888812648547,0.6525983548013564
194,178,34,1,Bachelor,Entry,0.2285694383441294,Tech,87574.52650906914,2.4650894626502873,Medium,Chicago,Full-time,272.2447437105498,8,1,0.34142777533765173,0.27217180658971774,4,8,3,0.5962798818530145,0.6592379506215502
166,85,47,1,Bachelor,Entry,0.8050449463177949,Healthcare,52007.82791798045,3.0258232674974095,Large,Austin,Full-time,717.8594399386632,11,1,0.5220179785271181,0.16002667845300092,5,21,1,0.36206521582610157,0.7128943357758217
871,205,41,0,Master,Executive,0.6441567694197122,Healthcare,76247.58803998357,4.646863177529988,Small,San Francisco,Full-time,48.72054990566697,9,0,0.5576627077678848,0.03919301518403539,6,18,2,0.5514638264171056,0.897977988371117
90,38,40,0,Master,Mid,0.44680657924401446,Tech,43151.1068308375,4.408425218811339,Small,Chicago,Full-time,163.16142582458485,11,0,0.5287226316976058,0.2681999992738601,5,2,0,0.8299407947018195,0.7676148290338635
686,335,42,0,High School,Entry,0.31556354147887966,Finance,38784.712635034055,3.6519327596703297,Medium,New York,Part-time,84.22090909540968,16,0,0.4262254165915519,0.2707821195762936,4,16,2,0.7550965560383066,0.3794888493827321
122,389,31,1,Bachelor,Mid,0.4437141947157846,Marketing,80679.72219825347,5.684442650110867,Medium,Austin,Full-time,164.77151735596422,1,0,0.3774856778863138,0.13308914342995493,6,20,3,0.21571065728877886,0.8896617386443701
143,166,56,0,PhD,Entry,0.1167304516836973,Finance,58393.535252896705,2.6845916860159833,Large,Boston,Remote,385.1842746293975,13,0,0.3466921806734789,0.35030227665206953,3,9,6,0.20140373740972076,0.6703309048858073
994,24,22,0,Bachelor,Mid,0.36933467133360426,Finance,81452.0427423163,3.2916158965942324,Small,Austin,Contract,510.1821245808307,6,0,0.44773386853344166,0.1558854989933565,6,0,3,0.8215404184800177,0.4357804268542109
106,18,49,0,Master,Senior,0.5368145326859407,Education,64003.71080657074,5.94311314947886,Medium,Chicago,Full-time,129.0543406640594,3,1,0.5147258130743763,0.5098604182607009,7,14,1,0.4397075552760185,0.4719368868814304
887,349,44,1,Bachelor,Senior,0.4454594285483071,Marketing,57343.62561265098,6.619355126569593,Medium,San Francisco,Part-time,84.87161084874961,3,0,0.3781837714193228,0.1270563430142973,9,16,1,0.4309456020270262,0.3116846215347448
428,160,37,1,Bachelor,Mid,0.6218683878718494,Tech,106126.35954896582,3.3226953912343298,Large,Austin,Full-time,22.845315805435547,19,0,0.49874735514873975,0.19035661799625592,0,10,1,0.053075180179269224,0.7295335069057979
305,327,35,0,High School,Senior,0.3035457232040834,Tech,93158.80638051027,2.583590251290182,Small,Boston,Full-time,468.1533065640957,3,0,0.4714182892816334,0.6502243540649256,4,5,0,0.9081784833683735,0.6725918512487428
872,222,33,1,Master,Senior,0.5972604094670874,Education,60352.07001204616,5.658151950966534,Small,New York,Full-time,61.4608339556845,6,1,0.43890416378683494,0.3292298907039009,1,14,5,0.5125003945878461,0.612716831368659
971,102,46,0,Bachelor,Mid,0.2955739105424674,Healthcare,108484.11831479322,2.985503047321917,Medium,Boston,Full-time,1078.146079092065,2,1,0.418229564216987,0.17180075699715316,5,12,2,0.6590034291841431,0.6682764250799827
317,346,34,0,Bachelor,Senior,0.5986395362073239,Finance,49514.580850084705,2.3638840300350443,Medium,New York,Part-time,528.2679903358512,9,1,0.5394558144829296,0.1613110928209703,4,4,4,0.25480249474418637,0.6121211087845145
963,328,27,0,Bachelor,Mid,0.9065204716076872,Tech,49243.89414692656,2.7387637552967448,Large,Chicago,Full-time,185.88755045032957,8,1,0.712608188643075,0.2657734413123439,2,4,1,0.43856211221382463,0.7783801324842166
635,89,44,0,Bachelor,Entry,0.5223947565357939,Healthcare,50948.16467045731,5.081294791413928,Medium,New York,Remote,222.07662122325584,19,1,0.5089579026143176,0.07263784101243469,2,20,1,0.15499963876434805,0.49689371397273624
902,158,50,0,Bachelor,Senior,0.28802626972204437,Tech,60636.90888937473,3.0303354650465617,Medium,Austin,Full-time,1288.247051358464,4,1,0.46521050788881774,0.09367078112731611,9,16,4,0.48247705329119983,0.2741184497926907
9,88,22,1,Bachelor,Entry,0.6944103084477085,Tech,52774.30370234861,2.650474780959316,Small,San Francisco,Contract,78.83756233140204,13,1,0.5277641233790834,0.11350556743747689,5,10,5,0.28678716326982356,0.7190938504580942
774,414,58,1,Bachelor,Mid,0.37263313368613865,Finance,68909.04425108754,1.3737458495270238,Medium,San Francisco,Full-time,304.08732734289134,14,1,0.3490532534744555,0.13697136356474043,5,7,5,0.28692377185716333,0.4566597943010739
73,133,24,0,High School,Mid,0.4309157672139826,Healthcare,53102.05325239406,2.023794854541521,Small,San Francisco,Full-time,580.9133969910907,5,0,0.47236630688559306,0.07440217030256172,8,9,6,0.0977440524088621,0.31704440200356615
359,260,25,0,Bachelor,Senior,0.5831953555397321,Tech,61325.23057283035,4.201607202962566,Medium,Austin,Remote,259.0006367065815,16,1,0.5832781422158929,0.2799282494531256,9,16,0,0.8250207114814399,0.7024102547778216
223,179,22,0,Bachelor,Entry,0.29079097527494574,Healthcare,73098.6910002143,4.4412397963365216,Small,Chicago,Full-time,192.4015876296428,2,0,0.4163163901099783,0.18750146287326233,2,14,6,0.20926310730534312,0.5777777514872964
416,490,35,0,High School,Mid,0.5706481114537515,Tech,95588.21260177792,0.1773250572950653,Small,San Francisco,Remote,335.00879757357404,2,1,0.5782592445815007,0.07816609184302288,6,4,1,0.5564824360812857,0.7127597904700446
553,393,22,1,Master,Mid,0.3723994489405006,Tech,83382.15587703517,3.448231149601837,Medium,Austin,Full-time,996.116791785549,6,1,0.39895977957620027,0.027548745990250444,4,4,0,0.722104769863976,0.8483117874683831
370,311,23,0,Bachelor,Mid,0.4352914223475942,Tech,105571.10983765808,5.121647747256947,Small,Austin,Full-time,146.15592138160463,17,1,0.5241165689390377,0.4134105004575261,2,12,1,0.568285064700464,0.33539459726826215
716,289,28,1,High School,Mid,0.25664907064379916,Healthcare,72524.70269413879,-1.1519007058827206,Small,Chicago,Full-time,971.2809117423774,3,1,0.3026596282575197,0.16634694413887469,2,11,4,0.5780631405614419,0.6959568353688921
264,115,36,0,Bachelor,Mid,0.24735433113745947,Healthcare,70101.27190760768,3.9323842802370312,Small,New York,Remote,543.6197573084976,12,1,0.39894173245498377,0.129274925670414,5,18,2,0.7116768205446936,0.6855674736324485
840,349,37,0,Bachelor,Executive,0.3004085133988831,Marketing,112290.46064229011,4.622834664346519,Medium,New York,Full-time,186.9221478887442,4,0,0.4201634053595532,0.45734686679492625,6,12,2,0.5664785278386751,0.3082088491381777
690,287,47,0,High School,Entry,0.10368968517078965,Tech,96041.97205627432,5.151813490434103,Medium,Chicago,Full-time,267.0385152297562,4,1,0.39147587406831585,0.3248322080409067,5,2,0,0.5326095847136185,0.5763204597299154
860,364,47,1,High School,Senior,0.7705747669149728,Marketing,100688.00071118059,4.614692673204529,Small,New York,Full-time,94.38811616556914,2,0,0.5082299067659891,0.06889384508514515,3,1,0,0.9321846202641338,0.8205538278919519
318,83,45,1,High School,Mid,0.7362353975229357,Healthcare,128013.01839237139,2.120450283507638,Medium,Chicago,Full-time,210.97253475886478,3,0,0.49449415900917426,0.13211296357401886,4,7,2,0.590401091277502,0.5200907236804795
84,237,32,0,Bachelor,Mid,0.6055461004975236,Tech,51924.45847080788,0.5619881901575479,Medium,New York,Contract,562.6682485082841,11,0,0.5922184401990095,0.002500535155513691,6,2,0,0.37377612329523574,0.3267826898511243
318,438,22,1,Bachelor,Senior,0.35111303566304214,Finance,33315.487594801496,3.536705688446157,Large,Chicago,Contract,180.70278232543237,17,0,0.3404452142652169,0.3744798597862544,3,18,3,0.44712991762139004,0.7122414150307833
111,239,22,1,Master,Senior,0.896278569294362,Tech,83415.76325442991,3.9706025105989142,Small,Chicago,Full-time,491.414627075729,10,1,0.6085114277177449,0.5760125592007471,8,12,1,0.45270711786515977,0.5361330201669966
251,445,45,0,Bachelor,Entry,0.7080126870914386,Tech,77228.54414984208,1.7385644671987497,Small,Austin,Remote,56.69479516115671,8,0,0.6332050748365755,0.1314597457167257,5,9,5,0.49001674865877104,0.5071092880655598
383,66,43,0,Master,Mid,0.8550852751308934,Marketing,52332.04235018328,3.386461821576949,Small,San Francisco,Full-time,45.56996417414438,17,0,0.6420341100523574,0.16169779926280894,2,14,2,0.3270025127544513,0.7704051727575456
7,148,28,0,Bachelor,Entry,0.9126115424379156,Tech,81817.95260143254,2.1005454587026144,Medium,Chicago,Contract,4.687609663683935,7,1,0.7150446169751663,0.13499813052726034,7,11,4,0.8877622595788435,0.9039247762375977
459,204,22,0,Bachelor,Mid,0.6503004049579082,Tech,70125.32716933609,3.788968534841593,Medium,New York,Contract,11.769853144560328,17,1,0.6101201619831633,0.46556253666242303,8,10,4,0.44453882923276067,0.9129142568112105
84,114,24,1,Master,Senior,0.48258439575444195,Healthcare,82258.70026882879,2.6083055655822656,Small,Austin,Full-time,80.12199597484675,14,1,0.3930337583017768,0.028370615830218986,4,10,2,0.07924646926066753,0.8725026778180648
208,341,36,0,Bachelor,Entry,0.5014953044197673,Finance,91838.77287295554,0.03600467607097091,Medium,San Francisco,Part-time,816.2582702497988,20,1,0.500598121767907,0.7150397326267699,5,5,6,0.2901503549274587,0.48866124797388155
900,189,36,0,Bachelor,Senior,0.6433097269594967,Finance,94764.17348333256,3.575396604687872,Medium,Boston,Full-time,1293.3114638997629,14,1,0.5573238907837987,0.0038492458993080216,2,5,6,0.4981585579648856,0.4557394187277983
390,479,45,0,Bachelor,Mid,0.534220394792748,Tech,91673.98906373799,4.7143129685486285,Small,Austin,Full-time,21.32830414900115,5,1,0.5636881579170993,0.11030652068888291,2,5,4,0.5137397904271324,0.21821619664442563
314,292,30,0,Master,Mid,0.6080784634292532,Tech,11192.27259630611,5.117031915362077,Large,Chicago,Full-time,305.0586352489798,16,0,0.5932313853717013,0.39985678058247504,5,8,6,0.29334384082730747,0.8510181464624574
22,84,32,0,Bachelor,Mid,0.7048782290019722,Marketing,93669.63058538584,2.395435807840257,Medium,New York,Full-time,173.52582282848132,19,1,0.5819512916007888,0.5471227373947255,3,22,1,0.6463891699775136,0.41427520366092896
410,364,46,1,Bachelor,Mid,0.5550395926567326,Finance,49990.90442309355,3.9396907648012487,Medium,San Francisco,Part-time,393.91151655053824,16,0,0.4220158370626931,0.11059601173206828,6,16,1,0.29443921333432654,0.3358834720882692
895,276,22,0,High School,Entry,0.5002198409684235,Tech,73678.80924133513,0.481223333394623,Medium,Chicago,Full-time,1.6969222934501749,9,0,0.5500879363873694,0.16496249450353853,6,4,2,0.6815105365800735,0.8030149088830596
515,429,38,0,Bachelor,Entry,0.5449281410817373,Tech,83694.7101329715,7.320233052942497,Small,San Francisco,Full-time,1058.1115376738371,15,1,0.567971256432695,0.2421836063946507,6,10,2,0.029186297320672155,0.5669736476194699
127,100,31,0,Bachelor,Senior,0.7321206568968307,Tech,99747.23291529377,-0.2040055304136521,Medium,Boston,Full-time,246.24667794824114,19,0,0.6428482627587323,0.6059034821953992,1,18,0,0.4043907978265189,0.5850763282048569
809,302,42,1,PhD,Senior,0.8129206643715428,Finance,66465.97110342879,-1.2967322669510049,Small,Austin,Full-time,1050.0124789528206,5,1,0.5251682657486171,0.03213608579164185,8,13,4,0.21116013786433296,0.5310907296651324
700,373,40,0,Bachelor,Mid,0.45277227665164094,Education,77080.04771871107,5.273814885578881,Small,New York,Full-time,574.4817373131827,17,0,0.48110891066065636,0.2179432247775413,4,4,0,0.6367665525963249,0.5936345897194886
874,274,28,0,High School,Mid,0.43164412775140837,Finance,67360.0944888256,5.3741601228951605,Large,Chicago,Contract,62.473850232074085,9,1,0.47265765110056335,0.08943621976841848,5,2,6,0.39999181804473943,0.3284396908425438
14,198,29,0,High School,Senior,0.6791197493350324,Healthcare,75036.85655505158,3.24788875528635,Medium,San Francisco,Part-time,267.027539942673,6,1,0.571647899734013,0.0869159531940285,5,19,4,0.308971547113715,0.8572558262923714
971,353,22,0,Bachelor,Mid,0.6246206610193786,Healthcare,70935.14240733402,6.946096185491365,Small,San Francisco,Full-time,97.66960122890903,2,0,0.5498482644077515,0.3590217133491236,6,18,3,0.8548612275757389,0.698045471620257
978,458,42,0,High School,Mid,0.578857918776218,Education,93137.07140420514,4.648620761138423,Large,San Francisco,Full-time,150.86404809208994,8,1,0.5315431675104871,0.25433608129510593,4,19,3,0.2642862498251805,0.6481471464565969
12,402,37,1,Master,Senior,0.7968886909098831,Healthcare,110356.11218758105,1.7747679753897048,Large,Chicago,Full-time,404.2721424046041,20,1,0.5187554763639534,0.1986094303829412,5,0,1,0.6105438035580015,0.6409072361252784
87,499,48,1,Master,Entry,0.6353223401531671,Healthcare,38038.579879489305,4.3862462060712595,Medium,New York,Remote,947.7848378082994,17,0,0.4541289360612669,0.22943416634862157,7,6,0,0.634163727867435,0.45513373750073116
524,448,31,0,PhD,Senior,0.4184660036082703,Finance,102207.01673805653,0.7579172919682322,Small,Austin,Full-time,55.59212605478669,17,0,0.4673864014433081,0.4118083507474685,7,22,3,0.07408771079548618,0.7905596473820453
909,34,44,0,Master,Mid,0.7474854816600742,Finance,99611.52317634787,1.7493743784568705,Medium,Boston,Full-time,150.29791408312974,15,0,0.5989941926640296,0.4837885140010108,2,16,2,0.026706558384014745,0.6129767630655497
537,79,24,1,Bachelor,Mid,0.7009074154443723,Finance,84277.7950751433,6.032242815621325,Medium,New York,Full-time,127.51676538125048,1,0,0.480362966177749,0.016497903059697575,2,19,0,0.41042868643266556,0.5389006844287244
301,131,22,0,Master,Mid,0.14680748325044202,Healthcare,153498.6726238404,2.8698626329506163,Small,San Francisco,Part-time,320.70711535003704,12,1,0.3587229933001768,0.6873926619057888,4,17,2,0.8014073543610208,0.6060541048945772
243,72,34,0,Master,Entry,0.186970437366229,Finance,68681.54518068241,2.665889316725684,Small,Chicago,Contract,180.38041375811198,5,0,0.3747881749464916,0.023659003385473283,8,19,1,0.5798700074580603,0.32150238938226405
122,243,29,0,Master,Mid,0.8239160784390176,Finance,59647.951751662695,4.146992527427719,Small,Austin,Full-time,516.8476128420264,10,0,0.6295664313756071,0.036256139993295536,1,13,1,0.9107425863997475,0.6276826737439467
147,139,24,1,Master,Mid,0.5998341464316096,Finance,135690.6551819432,5.049663066004436,Medium,Chicago,Full-time,11.710779503685567,13,0,0.4399336585726439,0.09085141372000206,3,13,5,0.5001142878869549,0.2726133411142125
567,174,43,1,Bachelor,Entry,0.2507873556206879,Finance,31021.171695246565,6.692862088719437,Small,San Francisco,Contract,883.5792631874142,5,1,0.30031494224827515,0.1105667384937713,5,13,5,0.35783552280139885,0.4881884574513834
750,480,47,0,High School,Mid,0.3183070761578184,Education,35606.74791040769,2.740252157741267,Small,Chicago,Full-time,1472.8877749507715,13,1,0.42732283046312736,0.3189220672819507,2,5,6,0.5492556702814586,0.5787264921240468
356,496,36,0,Bachelor,Mid,0.6229910537022748,Tech,94910.22817443444,0.5766719197279686,Medium,New York,Full-time,1237.9956109227253,11,0,0.59919642148091,0.04150588453034613,10,10,2,0.5650776834304679,0.5118243774298502
685,426,33,1,Bachelor,Mid,0.6606993345905251,Education,81653.20946398654,4.847088594994872,Small,San Francisco,Contract,107.54902685529166,1,0,0.46427973383621,0.244953222299558,3,11,3,0.5712396656400237,0.6962069385309051
904,17,35,0,Bachelor,Entry,0.35807863807545004,Education,42822.59079545764,0.16828695851382314,Medium,Chicago,Full-time,79.529507221074,11,0,0.44323145523018004,0.03837263300372603,5,9,6,0.490797017601346,0.46776282810404307
733,47,28,1,Master,Senior,0.5411734138281152,Marketing,95491.98079219283,2.9599855029218616,Medium,New York,Full-time,26.5784555234815,3,0,0.41646936553124614,0.5593250880804082,5,14,1,0.8135415245710435,0.6252442937413939
631,30,40,0,Master,Entry,0.8278177090491148,Tech,66828.8726007871,1.0611666308084289,Small,New York,Full-time,505.0095462788315,11,0,0.6811270836196459,0.2721152463751488,2,20,4,0.7229223116473398,0.9258680437908119
309,427,22,1,Bachelor,Mid,0.3400160747321043,Tech,27674.37647611682,3.2663181890134583,Medium,Boston,Part-time,686.3644249934333,12,0,0.3860064298928417,0.11167992236008714,4,8,3,0.22499845432755652,0.9236089858879936
695,392,24,1,High School,Senior,0.539117029945379,Marketing,91398.06145207626,1.0763951803716127,Small,Chicago,Full-time,126.11693793644227,17,0,0.4156468119781517,0.10523394356209796,3,12,6,0.528088324471184,0.21841447719651164
288,40,27,0,Bachelor,Senior,0.2283713870668857,Education,99687.4262644786,1.791579946713672,Medium,New York,Full-time,55.36512624033082,18,0,0.3913485548267543,0.2914405416767818,3,0,3,0.42424375280944426,0.5820078193235354
307,199,40,0,Bachelor,Senior,0.3384142971849019,Finance,42686.330700731894,1.4741393683944903,Medium,New York,Full-time,443.9270338824052,20,0,0.43536571887396075,0.5325909768980481,6,6,5,0.3384508409866414,0.4846905133724519
812,404,31,0,Bachelor,Mid,0.622271996643242,Tech,38194.61167821505,-2.4216278693967626,Medium,New York,Contract,137.34659923830776,17,1,0.5989087986572968,0.6795085516825632,4,5,0,0.7281627853198234,0.7805696196432964
594,332,48,0,Bachelor,Executive,0.20104625127914288,Education,11240.117183442446,1.7365580204497861,Small,New York,Contract,351.4173721609104,9,0,0.38041850051165715,0.06594462497743488,4,12,4,0.45387653640860903,0.324734966124652
966,341,43,1,High School,Entry,0.24720876192895294,Marketing,72403.35164130287,6.995274710984014,Small,Boston,Full-time,167.34627011170386,19,0,0.2988835047715812,0.02216822708273008,3,9,5,0.4257509844714936,0.8300840217053536
914,156,26,0,High School,Mid,0.3501897357212147,Marketing,62480.37045707001,4.688584123295047,Small,San Francisco,Part-time,374.2709992372957,15,0,0.44007589428848587,0.2470726255133035,3,23,5,0.5818670039961616,0.5263752478688102
723,284,41,1,Bachelor,Entry,0.17934075218555895,Healthcare,59567.24018583072,4.2367934005115,Medium,New York,Full-time,370.39261758588987,10,0,0.2717363008742236,0.23385078216004188,4,10,3,0.7385782133151061,0.20213436148258862
662,59,30,0,Master,Senior,0.4480785213686059,Education,100886.18328062329,-0.014594042906157068,Small,Chicago,Full-time,565.2212737054161,14,0,0.47923140854744234,0.04326588429276677,4,1,3,0.582696878269425,0.5860725887973146
549,446,39,1,High School,Senior,0.18174267151109644,Finance,62201.421548318955,1.883992858099987,Medium,Austin,Full-time,342.82292425449424,15,1,0.27269706860443854,0.1906807520980926,3,7,6,0.08316415284026844,0.5915408967472024
352,336,43,0,Master,Senior,0.5486358165396034,Tech,41276.74167361227,3.248973982121451,Medium,San Francisco,Remote,546.3794118221161,10,0,0.5694543266158414,0.2658211477639094,5,14,6,0.6277568114920768,0.5746934360543947
312,496,46,1,Bachelor,Entry,0.6305106720341549,Tech,71701.42778313482,6.562784116848402,Small,New York,Contract,82.0847679186311,2,1,0.502204268813662,0.0628515947045032,3,14,1,0.35368028397104706,0.4171710927432088
873,330,37,0,High School,Entry,0.1914065112890208,Marketing,81767.50615159472,-1.3976648324900243,Medium,New York,Full-time,140.32698076194245,2,0,0.3765626045156083,0.4056210286338453,3,19,5,0.46689968255422065,0.7389621314453286
59,438,51,0,Bachelor,Mid,0.39435144513183035,Finance,46539.59679790423,3.024115150302751,Small,Chicago,Remote,596.094957841817,3,1,0.45774057805273216,0.06304614695972245,9,23,3,0.6615465366377032,0.6985698155236773
643,214,39,0,PhD,Senior,0.7453377175890865,Tech,44769.97857072977,-0.28578733752447905,Medium,New York,Full-time,388.06365749891023,13,1,0.6481350870356346,0.7278395723668464,2,5,2,0.9455413038437508,0.9486864500052024
924,263,36,0,Bachelor,Entry,0.48138400854222146,Education,100390.12369307864,3.3500885979642923,Large,Austin,Contract,84.16057336473867,12,0,0.4925536034168886,0.15659158585515817,4,2,4,0.3624457234549172,0.8401495972840043
714,324,31,0,Bachelor,Senior,0.1732483132262385,Marketing,33986.292794785055,3.6287140325955463,Large,Austin,Full-time,101.65912575939042,10,0,0.36929932529049536,0.3725624894602956,9,9,4,0.6404840134120132,0.5049891482768372
755,24,28,0,Master,Mid,0.4091376126079408,Tech,50481.04689159605,2.850959444439876,Medium,Boston,Remote,153.13840680759654,11,1,0.5136550450431764,0.0023149172589079802,4,0,4,0.35091032614387413,0.4531047651334403
35,354,39,1,Master,Senior,0.4415785363753354,Healthcare,52960.237976161574,6.43820552649054,Small,San Francisco,Full-time,38.18263190666332,4,1,0.37663141455013416,0.4258046836090477,4,18,4,0.5911922380868493,0.9098595803460786
445,297,36,0,High School,Mid,0.505788220062769,Tech,71611.11428639137,-1.8199192350454902,Large,New York,Full-time,528.739833186342,16,0,0.5523152880251077,0.16891218614183326,1,6,1,0.7362567806895941,0.506068190312652
93,239,37,1,Master,Senior,0.7961384838966388,Education,88778.96015811575,1.2178773923456043,Large,Boston,Full-time,55.873924435121694,15,1,0.5184553935586556,0.7426440667477807,8,14,0,0.7998434900876189,0.6445332526674337
950,54,39,0,Master,Executive,0.27829690934235407,Tech,82538.56521386294,2.177942694052798,Small,New York,Full-time,636.1856684087172,2,1,0.46131876373694164,0.06916187552944954,2,20,0,0.5072321758229864,0.6704922592524053
959,270,37,0,Master,Entry,0.5623574316163465,Finance,74236.80634280884,1.3699366691400752,Small,Boston,Remote,136.73881831408323,15,1,0.5249429726465387,0.6082665345898333,8,20,5,0.8773827259835413,0.522703728827052
207,172,55,1,Master,Mid,0.7980739490942217,Finance,125478.42912043922,0.3389099734935024,Small,Boston,Full-time,6.422279381815387,9,0,0.5192295796376888,0.24546762975996292,5,16,1,0.7506658586463478,0.6213373707219942
353,305,29,1,Bachelor,Senior,0.46649586023033784,Healthcare,66557.79413445781,-0.4670522515211313,Large,Boston,Full-time,134.0920802495931,4,0,0.3865983440921351,0.239332766618757,7,0,3,0.6668026809992809,0.23461579647182498
903,319,39,0,Bachelor,Entry,0.29630238271376313,Tech,35366.16414934823,3.884000898802173,Small,New York,Remote,161.3727840569369,10,1,0.46852095308550523,0.1063696278246337,9,22,2,0.8793205971046115,0.7574206681382577
